fips2000,State,County,CBSASub,Areaname,fips2010,lim50_15p1,lim50_15p2,lim50_15p3,lim50_15p4,lim50_15p5,lim50_15p6,lim50_15p7,lim50_15p8,lim120_15p1,lim120_15p2,lim120_15p3,lim120_15p4,lim120_15p5,lim120_15p6,lim120_15p7,lim120_15p8,name
4809199999,48,91,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",4809199999,21800,24900,28000,31100,33600,36100,38600,41100,52250,59700,67200,74650,80600,86600,92550,98500,Comal County
4809399999,48,93,NCNTY48093N48093,"Comanche County, TX",4809399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Comanche County
4809599999,48,95,NCNTY48095N48095,"Concho County, TX",4809599999,21100,24100,27100,30100,32550,34950,37350,39750,50550,57800,65000,72250,78000,83800,89600,95350,Concho County
4809799999,48,97,NCNTY48097N48097,"Cooke County, TX",4809799999,21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,Cooke County
4809999999,48,99,METRO28660M28660,"Killeen-Temple-Fort Hood, TX HUD Metro FMR Area",4809999999,20700,23650,26600,29550,31950,34300,36650,39050,49650,56750,63850,70900,76600,82250,87950,93600,Coryell County
4810199999,48,101,NCNTY48101N48101,"Cottle County, TX",4810199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Cottle County
4810399999,48,103,NCNTY48103N48103,"Crane County, TX",4810399999,20550,23500,26450,29350,31700,34050,36400,38750,49300,56350,63400,70450,76100,81700,87350,93000,Crane County
4810599999,48,105,NCNTY48105N48105,"Crockett County, TX",4810599999,19150,21900,24650,27350,29550,31750,33950,36150,45950,52500,59100,65650,70900,76150,81400,86650,Crockett County
4810799999,48,107,METRO31180M31180,"Lubbock, TX MSA",4810799999,19650,22450,25250,28050,30300,32550,34800,37050,47100,53850,60600,67300,72700,78100,83500,88850,Crosby County
4810999999,48,109,NCNTY48109N48109,"Culberson County, TX",4810999999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Culberson County
4811199999,48,111,NCNTY48111N48111,"Dallam County, TX",4811199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Dallam County
4811399999,48,113,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",4811399999,24650,28200,31700,35200,38050,40850,43650,46500,59150,67600,76050,84500,91250,98000,104750,111500,Dallas County
4811599999,48,115,NCNTY48115N48115,"Dawson County, TX",4811599999,18600,21250,23900,26550,28700,30800,32950,35050,44600,51000,57350,63700,68800,73900,79000,84100,Dawson County
4811799999,48,117,NCNTY48117N48117,"Deaf Smith County, TX",4811799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Deaf Smith County
4811999999,48,119,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",4811999999,24650,28200,31700,35200,38050,40850,43650,46500,59150,67600,76050,84500,91250,98000,104750,111500,Delta County
4812199999,48,121,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",4812199999,24650,28200,31700,35200,38050,40850,43650,46500,59150,67600,76050,84500,91250,98000,104750,111500,Denton County
4812399999,48,123,NCNTY48123N48123,"DeWitt County, TX",4812399999,20000,22850,25700,28550,30850,33150,35450,37700,47950,54800,61650,68500,74000,79500,84950,90450,DeWitt County
4812599999,48,125,NCNTY48125N48125,"Dickens County, TX",4812599999,18550,21200,23850,26500,28650,30750,32900,35000,44500,50900,57250,63600,68700,73800,78850,83950,Dickens County
4812799999,48,127,NCNTY48127N48127,"Dimmit County, TX",4812799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Dimmit County
4812999999,48,129,NCNTY48129N48129,"Donley County, TX",4812999999,20650,23600,26550,29500,31900,34250,36600,38950,49550,56650,63700,70800,76450,82150,87800,93450,Donley County
4813199999,48,131,NCNTY48131N48131,"Duval County, TX",4813199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Duval County
4813399999,48,133,NCNTY48133N48133,"Eastland County, TX",4813399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Eastland County
4813599999,48,135,METRO36220M36220,"Odessa, TX MSA",4813599999,20900,23850,26850,29800,32200,34600,37000,39350,50050,57200,64350,71500,77250,82950,88700,94400,Ector County
4813799999,48,137,NCNTY48137N48137,"Edwards County, TX",4813799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Edwards County
4813999999,48,139,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",4813999999,24650,28200,31700,35200,38050,40850,43650,46500,59150,67600,76050,84500,91250,98000,104750,111500,Ellis County
4814199999,48,141,METRO21340M21340,"El Paso, TX MSA",4814199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,El Paso County
4814399999,48,143,NCNTY48143N48143,"Erath County, TX",4814399999,18900,21600,24300,26950,29150,31300,33450,35600,45300,51750,58200,64700,69850,75050,80200,85400,Erath County
4814599999,48,145,NCNTY48145N48145,"Falls County, TX",4814599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Falls County
4814799999,48,147,NCNTY48147N48147,"Fannin County, TX",4814799999,19450,22200,25000,27750,30000,32200,34450,36650,46600,53300,59950,66600,71950,77250,82600,87900,Fannin County
4814999999,48,149,NCNTY48149N48149,"Fayette County, TX",4814999999,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Fayette County
4815199999,48,151,NCNTY48151N48151,"Fisher County, TX",4815199999,19650,22450,25250,28050,30300,32550,34800,37050,47100,53850,60600,67300,72700,78100,83500,88850,Fisher County
4815399999,48,153,NCNTY48153N48153,"Floyd County, TX",4815399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Floyd County
4815599999,48,155,NCNTY48155N48155,"Foard County, TX",4815599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Foard County
4815799999,48,157,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",4815799999,24300,27750,31200,34650,37450,40200,43000,45750,58200,66550,74850,83150,89800,96450,103100,109750,Fort Bend County
4815999999,48,159,NCNTY48159N48159,"Franklin County, TX",4815999999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Franklin County
4816199999,48,161,NCNTY48161N48161,"Freestone County, TX",4816199999,20400,23300,26200,29100,31450,33800,36100,38450,48900,55850,62850,69850,75450,81000,86600,92200,Freestone County
4816399999,48,163,NCNTY48163N48163,"Frio County, TX",4816399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Frio County
4816599999,48,165,NCNTY48165N48165,"Gaines County, TX",4816599999,20000,22850,25700,28550,30850,33150,35450,37700,47950,54800,61650,68500,74000,79500,84950,90450,Gaines County
4816799999,48,167,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",4816799999,24300,27750,31200,34650,37450,40200,43000,45750,58200,66550,74850,83150,89800,96450,103100,109750,Galveston County
4816999999,48,169,NCNTY48169N48169,"Garza County, TX",4816999999,19850,22700,25550,28350,30650,32900,35200,37450,47650,54450,61250,68050,73500,78950,84350,89800,Garza County
4817199999,48,171,NCNTY48171N48171,"Gillespie County, TX",4817199999,23450,26800,30150,33500,36200,38900,41550,44250,56300,64300,72350,80400,86850,93250,99700,106150,Gillespie County
4817399999,48,173,NCNTY48173N48173,"Glasscock County, TX",4817399999,24400,27900,31400,34850,37650,40450,43250,46050,58550,66900,75300,83650,90350,97000,103700,110400,Glasscock County
4817599999,48,175,METRO47020M47020,"Victoria, TX HUD Metro FMR Area",4817599999,20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,Goliad County
4817799999,48,177,NCNTY48177N48177,"Gonzales County, TX",4817799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Gonzales County
4817999999,48,179,NCNTY48179N48179,"Gray County, TX",4817999999,20250,23150,26050,28900,31250,33550,35850,38150,48550,55500,62400,69350,74900,80450,86000,91550,Gray County
4818199999,48,181,METRO43300M43300,"Sherman-Denison, TX MSA",4818199999,21750,24850,27950,31050,33550,36050,38550,41000,52150,59600,67050,74500,80500,86450,92400,98350,Grayson County
4818399999,48,183,METRO30980M30980,"Longview, TX HUD Metro FMR Area",4818399999,19950,22800,25650,28450,30750,33050,35300,37600,47800,54600,61450,68300,73750,79200,84650,90150,Gregg County
4818599999,48,185,NCNTY48185N48185,"Grimes County, TX",4818599999,19950,22800,25650,28500,30800,33100,35350,37650,47900,54700,61550,68400,73850,79350,84800,90300,Grimes County
4818799999,48,187,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",4818799999,21800,24900,28000,31100,33600,36100,38600,41100,52250,59700,67200,74650,80600,86600,92550,98500,Guadalupe County
4818999999,48,189,NCNTY48189N48189,"Hale County, TX",4818999999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Hale County
4819199999,48,191,NCNTY48191N48191,"Hall County, TX",4819199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Hall County
4819399999,48,193,NCNTY48193N48193,"Hamilton County, TX",4819399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Hamilton County
4819599999,48,195,NCNTY48195N48195,"Hansford County, TX",4819599999,20900,23900,26900,29850,32250,34650,37050,39450,50150,57300,64500,71650,77350,83100,88850,94550,Hansford County
4819799999,48,197,NCNTY48197N48197,"Hardeman County, TX",4819799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Hardeman County
4819999999,48,199,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",4819999999,20000,22850,25700,28550,30850,33150,35450,37700,47950,54800,61650,68500,74000,79500,84950,90450,Hardin County
4820199999,48,201,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",4820199999,24300,27750,31200,34650,37450,40200,43000,45750,58200,66550,74850,83150,89800,96450,103100,109750,Harris County
4820399999,48,203,NCNTY48203N48203,"Harrison County, TX",4820399999,19700,22500,25300,28100,30350,32600,34850,37100,47200,53950,60700,67450,72850,78250,83650,89000,Harrison County
4820599999,48,205,NCNTY48205N48205,"Hartley County, TX",4820599999,26300,30050,33800,37550,40600,43600,46600,49600,63100,72100,81100,90100,97350,104550,111750,118950,Hartley County
4820799999,48,207,NCNTY48207N48207,"Haskell County, TX",4820799999,18450,21050,23700,26300,28450,30550,32650,34750,44200,50500,56800,63100,68150,73200,78250,83300,Haskell County
4820999999,48,209,METRO12420M12420,"Austin-Round Rock-San Marcos, TX MSA",4820999999,26900,30750,34600,38400,41500,44550,47650,50700,64500,73750,82950,92150,99550,106900,114300,121650,Hays County
4821199999,48,211,NCNTY48211N48211,"Hemphill County, TX",4821199999,24150,27600,31050,34500,37300,40050,42800,45550,57950,66250,74500,82800,89400,96050,102650,109300,Hemphill County
4821399999,48,213,NCNTY48213N48213,"Henderson County, TX",4821399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Henderson County
4821599999,48,215,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",4821599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Hidalgo County
4821799999,48,217,NCNTY48217N48217,"Hill County, TX",4821799999,18700,21350,24000,26650,28800,30950,33050,35200,44750,51150,57550,63950,69100,74200,79300,84450,Hill County
4821999999,48,219,NCNTY48219N48219,"Hockley County, TX",4821999999,20900,23850,26850,29800,32200,34600,37000,39350,50050,57200,64350,71500,77250,82950,88700,94400,Hockley County
4822199999,48,221,NCNTY48221N48221,"Hood County, TX",4822199999,23800,27200,30600,33950,36700,39400,42100,44850,57050,65200,73350,81500,88000,94500,101050,107550,Hood County
4822399999,48,223,NCNTY48223N48223,"Hopkins County, TX",4822399999,19050,21800,24500,27200,29400,31600,33750,35950,45700,52200,58750,65300,70500,75700,80950,86150,Hopkins County
4822599999,48,225,NCNTY48225N48225,"Houston County, TX",4822599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Houston County
4822799999,48,227,NCNTY48227N48227,"Howard County, TX",4822799999,20550,23450,26400,29300,31650,34000,36350,38700,49200,56250,63300,70300,75950,81550,87200,92800,Howard County
4822999999,48,229,NCNTY48229N48229,"Hudspeth County, TX",4822999999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Hudspeth County
4823199999,48,231,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",4823199999,24650,28200,31700,35200,38050,40850,43650,46500,59150,67600,76050,84500,91250,98000,104750,111500,Hunt County
4823399999,48,233,NCNTY48233N48233,"Hutchinson County, TX",4823399999,20200,23050,25950,28800,31150,33450,35750,38050,48400,55300,62200,69100,74650,80200,85700,91250,Hutchinson County
4823599999,48,235,METRO41660M41660,"San Angelo, TX MSA",4823599999,20800,23800,26750,29700,32100,34500,36850,39250,49900,57000,64150,71300,77000,82700,88400,94100,Irion County
4823799999,48,237,NCNTY48237N48237,"Jack County, TX",4823799999,21450,24500,27550,30600,33050,35500,37950,40400,51400,58750,66100,73450,79300,85200,91050,96950,Jack County
4823999999,48,239,NCNTY48239N48239,"Jackson County, TX",4823999999,22250,25400,28600,31750,34300,36850,39400,41950,53350,60950,68600,76200,82300,88400,94500,100600,Jackson County
4824199999,48,241,NCNTY48241N48241,"Jasper County, TX",4824199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Jasper County
4824399999,48,243,NCNTY48243N48243,"Jeff Davis County, TX",4824399999,19400,22150,24900,27650,29900,32100,34300,36500,46450,53100,59700,66350,71650,77000,82300,87600,Jeff Davis County
4824599999,48,245,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",4824599999,20000,22850,25700,28550,30850,33150,35450,37700,47950,54800,61650,68500,74000,79500,84950,90450,Jefferson County
4824799999,48,247,NCNTY48247N48247,"Jim Hogg County, TX",4824799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Jim Hogg County
4824999999,48,249,NCNTY48249N48249,"Jim Wells County, TX",4824999999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Jim Wells County
4825199999,48,251,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",4825199999,24400,27900,31400,34850,37650,40450,43250,46050,58550,66900,75300,83650,90350,97000,103700,110400,Johnson County
4825399999,48,253,METRO10180M10180,"Abilene, TX MSA",4825399999,19500,22250,25050,27800,30050,32250,34500,36700,46700,53400,60050,66700,72050,77400,82750,88050,Jones County
4825599999,48,255,NCNTY48255N48255,"Karnes County, TX",4825599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Karnes County
4825799999,48,257,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",4825799999,24650,28200,31700,35200,38050,40850,43650,46500,59150,67600,76050,84500,91250,98000,104750,111500,Kaufman County
4825999999,48,259,METRO41700N48259,"Kendall County, TX HUD Metro FMR Area",4825999999,31200,35650,40100,44550,48150,51700,55250,58850,74850,85550,96250,106900,115450,124050,132600,141150,Kendall County
4826199999,48,261,NCNTY48261N48261,"Kenedy County, TX",4826199999,20100,23000,25850,28700,31000,33300,35600,37900,48200,55100,62000,68900,74400,79900,85400,90900,Kenedy County
4826399999,48,263,NCNTY48263N48263,"Kent County, TX",4826399999,19500,22300,25100,27850,30100,32350,34550,36800,46800,53450,60150,66850,72200,77550,82900,88250,Kent County
4826599999,48,265,NCNTY48265N48265,"Kerr County, TX",4826599999,20900,23850,26850,29800,32200,34600,37000,39350,50050,57200,64350,71500,77250,82950,88700,94400,Kerr County
4826799999,48,267,NCNTY48267N48267,"Kimble County, TX",4826799999,19050,21800,24500,27200,29400,31600,33750,35950,45700,52200,58750,65300,70500,75700,80950,86150,Kimble County
4826999999,48,269,NCNTY48269N48269,"King County, TX",4826999999,20950,23950,26950,29900,32300,34700,37100,39500,50250,57400,64600,71750,77500,83250,89000,94700,King County
4827199999,48,271,NCNTY48271N48271,"Kinney County, TX",4827199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Kinney County
4827399999,48,273,NCNTY48273N48273,"Kleberg County, TX",4827399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Kleberg County
4827599999,48,275,NCNTY48275N48275,"Knox County, TX",4827599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Knox County
4827799999,48,277,NCNTY48277N48277,"Lamar County, TX",4827799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Lamar County
4827999999,48,279,NCNTY48279N48279,"Lamb County, TX",4827999999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Lamb County
4828199999,48,281,METRO28660N48281,"Lampasas County, TX HUD Metro FMR Area",4828199999,21050,24050,27050,30050,32500,34900,37300,39700,50500,57700,64900,72100,77900,83650,89450,95200,Lampasas County
4828399999,48,283,NCNTY48283N48283,"La Salle County, TX",4828399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,La Salle County
4828599999,48,285,NCNTY48285N48285,"Lavaca County, TX",4828599999,19550,22350,25150,27900,30150,32400,34600,36850,46850,53550,60250,66950,72300,77650,83050,88400,Lavaca County
4828799999,48,287,NCNTY48287N48287,"Lee County, TX",4828799999,23000,26250,29550,32800,35450,38050,40700,43300,55100,63000,70850,78700,85000,91300,97600,103900,Lee County
4828999999,48,289,NCNTY48289N48289,"Leon County, TX",4828999999,20250,23150,26050,28900,31250,33550,35850,38150,48550,55500,62400,69350,74900,80450,86000,91550,Leon County
4829199999,48,291,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",4829199999,24300,27750,31200,34650,37450,40200,43000,45750,58200,66550,74850,83150,89800,96450,103100,109750,Liberty County
4829399999,48,293,NCNTY48293N48293,"Limestone County, TX",4829399999,19800,22600,25450,28250,30550,32800,35050,37300,47450,54250,61000,67800,73200,78650,84050,89500,Limestone County
4829599999,48,295,NCNTY48295N48295,"Lipscomb County, TX",4829599999,22550,25800,29000,32200,34800,37400,39950,42550,54100,61800,69550,77300,83450,89650,95850,102000,Lipscomb County
4829799999,48,297,NCNTY48297N48297,"Live Oak County, TX",4829799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Live Oak County
4829999999,48,299,NCNTY48299N48299,"Llano County, TX",4829999999,21650,24750,27850,30900,33400,35850,38350,40800,51900,59350,66750,74150,80100,86050,91950,97900,Llano County
4830199999,48,301,NCNTY48301N48301,"Loving County, TX",4830199999,26400,30200,33950,37700,40750,43750,46750,49800,63350,72400,81450,90500,97700,104950,112200,119450,Loving County
4830399999,48,303,METRO31180M31180,"Lubbock, TX MSA",4830399999,19650,22450,25250,28050,30300,32550,34800,37050,47100,53850,60600,67300,72700,78100,83500,88850,Lubbock County
4830599999,48,305,NCNTY48305N48305,"Lynn County, TX",4830599999,18750,21400,24100,26750,28900,31050,33200,35350,44950,51350,57800,64200,69350,74450,79600,84750,Lynn County
4830799999,48,307,NCNTY48307N48307,"McCulloch County, TX",4830799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,McCulloch County
4830999999,48,309,METRO47380M47380,"Waco, TX MSA",4830999999,19150,21900,24650,27350,29550,31750,33950,36150,45950,52500,59100,65650,70900,76150,81400,86650,McLennan County
4831199999,48,311,NCNTY48311N48311,"McMullen County, TX",4831199999,18800,21500,24200,26850,29000,31150,33300,35450,45100,51550,58000,64450,69600,74750,79900,85050,McMullen County
4831399999,48,313,NCNTY48313N48313,"Madison County, TX",4831399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Madison County
4831599999,48,315,NCNTY48315N48315,"Marion County, TX",4831599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Marion County
4831799999,48,317,NCNTY48317N48317,"Martin County, TX",4831799999,19400,22150,24900,27650,29900,32100,34300,36500,46450,53100,59700,66350,71650,77000,82300,87600,Martin County
4831999999,48,319,NCNTY48319N48319,"Mason County, TX",4831999999,21400,24450,27500,30550,33000,35450,37900,40350,51300,58650,66000,73300,79200,85050,90900,96800,Mason County
4832199999,48,321,NCNTY48321N48321,"Matagorda County, TX",4832199999,18800,21500,24200,26850,29000,31150,33300,35450,45100,51550,58000,64450,69600,74750,79900,85050,Matagorda County
4832399999,48,323,NCNTY48323N48323,"Maverick County, TX",4832399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Maverick County
4832599999,48,325,METRO41700N48325,"Medina County, TX HUD Metro FMR Area",4832599999,22500,25700,28900,32100,34700,37250,39850,42400,53950,61650,69350,77050,83200,89350,95550,101700,Medina County
4832799999,48,327,NCNTY48327N48327,"Menard County, TX",4832799999,18750,21400,24100,26750,28900,31050,33200,35350,44950,51350,57800,64200,69350,74450,79600,84750,Menard County
4832999999,48,329,METRO33260M33260,"Midland, TX MSA",4832999999,25350,28950,32550,36150,39050,41950,44850,47750,60750,69400,78100,86750,93700,100650,107600,114500,Midland County
4833199999,48,331,NCNTY48331N48331,"Milam County, TX",4833199999,18700,21350,24000,26650,28800,30950,33050,35200,44750,51150,57550,63950,69100,74200,79300,84450,Milam County
4833399999,48,333,NCNTY48333N48333,"Mills County, TX",4833399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Mills County
4833599999,48,335,NCNTY48335N48335,"Mitchell County, TX",4833599999,19600,22400,25200,27950,30200,32450,34700,36900,46950,53650,60350,67100,72450,77800,83200,88550,Mitchell County
4833799999,48,337,NCNTY48337N48337,"Montague County, TX",4833799999,20650,23600,26550,29500,31900,34250,36600,38950,49550,56650,63700,70800,76450,82150,87800,93450,Montague County
4833999999,48,339,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",4833999999,24300,27750,31200,34650,37450,40200,43000,45750,58200,66550,74850,83150,89800,96450,103100,109750,Montgomery County
4834199999,48,341,NCNTY48341N48341,"Moore County, TX",4834199999,19200,21950,24700,27400,29600,31800,34000,36200,46050,52600,59200,65750,71000,76300,81550,86800,Moore County
4834399999,48,343,NCNTY48343N48343,"Morris County, TX",4834399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Morris County
4834599999,48,345,NCNTY48345N48345,"Motley County, TX",4834599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Motley County
4834799999,48,347,NCNTY48347N48347,"Nacogdoches County, TX",4834799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Nacogdoches County
4834999999,48,349,NCNTY48349N48349,"Navarro County, TX",4834999999,18750,21400,24100,26750,28900,31050,33200,35350,44950,51350,57800,64200,69350,74450,79600,84750,Navarro County
4835199999,48,351,NCNTY48351N48351,"Newton County, TX",4835199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Newton County
4835399999,48,353,NCNTY48353N48353,"Nolan County, TX",4835399999,18550,21200,23850,26450,28600,30700,32800,34950,44450,50800,57150,63500,68550,73650,78700,83800,Nolan County
4835599999,48,355,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",4835599999,19500,22300,25100,27850,30100,32350,34550,36800,46800,53450,60150,66850,72200,77550,82900,88250,Nueces County
4835799999,48,357,NCNTY48357N48357,"Ochiltree County, TX",4835799999,21850,24950,28050,31150,33650,36150,38650,41150,52350,59800,67300,74750,80750,86700,92700,98700,Ochiltree County
4835999999,48,359,NCNTY48359N48359,"Oldham County, TX",4835999999,22400,25600,28800,31950,34550,37100,39650,42200,53700,61350,69000,76700,82800,88950,95100,101200,Oldham County
4836199999,48,361,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",4836199999,20000,22850,25700,28550,30850,33150,35450,37700,47950,54800,61650,68500,74000,79500,84950,90450,Orange County
4836399999,48,363,NCNTY48363N48363,"Palo Pinto County, TX",4836399999,18600,21250,23900,26550,28700,30800,32950,35050,44600,51000,57350,63700,68800,73900,79000,84100,Palo Pinto County
4836599999,48,365,NCNTY48365N48365,"Panola County, TX",4836599999,20600,23550,26500,29400,31800,34150,36500,38850,49400,56450,63500,70550,76200,81850,87500,93150,Panola County
4836799999,48,367,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",4836799999,24400,27900,31400,34850,37650,40450,43250,46050,58550,66900,75300,83650,90350,97000,103700,110400,Parker County
4836999999,48,369,NCNTY48369N48369,"Parmer County, TX",4836999999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Parmer County
4837199999,48,371,NCNTY48371N48371,"Pecos County, TX",4837199999,18650,21300,23950,26600,28750,30900,33000,35150,44700,51050,57450,63850,68950,74050,79150,84250,Pecos County
4837399999,48,373,NCNTY48373N48373,"Polk County, TX",4837399999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Polk County
4837599999,48,375,METRO11100M11100,"Amarillo, TX MSA",4837599999,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Potter County
4837799999,48,377,NCNTY48377N48377,"Presidio County, TX",4837799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Presidio County
4837999999,48,379,NCNTY48379N48379,"Rains County, TX",4837999999,20050,22900,25750,28600,30900,33200,35500,37800,48050,54900,61800,68650,74150,79600,85100,90600,Rains County
4838199999,48,381,METRO11100M11100,"Amarillo, TX MSA",4838199999,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Randall County
4838399999,48,383,NCNTY48383N48383,"Reagan County, TX",4838399999,21100,24100,27100,30100,32550,34950,37350,39750,50550,57800,65000,72250,78000,83800,89600,95350,Reagan County
4838599999,48,385,NCNTY48385N48385,"Real County, TX",4838599999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Real County
4838799999,48,387,NCNTY48387N48387,"Red River County, TX",4838799999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Red River County
4838999999,48,389,NCNTY48389N48389,"Reeves County, TX",4838999999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Reeves County
4839199999,48,391,NCNTY48391N48391,"Refugio County, TX",4839199999,18350,21000,23600,26200,28300,30400,32500,34600,44000,50300,56600,62900,67900,72950,77950,83000,Refugio County
