fips2000,State,County,CBSASub,Areaname,fips2010,lim50_14p1,lim50_14p2,lim50_14p3,lim50_14p4,lim50_14p5,lim50_14p6,lim50_14p7,lim50_14p8,lim120_14p1,lim120_14p2,lim120_14p3,lim120_14p4,lim120_14p5,lim120_14p6,lim120_14p7,lim120_14p8,name
2502758580,25,27,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",2502758580,30100,34400,38700,42950,46400,49850,53300,56700,72150,82450,92750,103100,111350,119550,127800,136050,Royalston town
2502758825,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502758825,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Rutland town
2502761800,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502761800,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Shrewsbury town
2502763165,25,27,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",2502763165,34300,39200,44100,48950,52900,56800,60700,64650,82250,94000,105750,117500,126900,136300,145700,155050,Southborough town
2502763270,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502763345,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Southbridge Town city
2502766105,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502766105,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Spencer town
2502767385,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502767385,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Sterling town
2502768155,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502768155,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Sturbridge town
2502768610,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502768610,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Sutton town
2502769275,25,27,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",2502769275,30100,34400,38700,42950,46400,49850,53300,56700,72150,82450,92750,103100,111350,119550,127800,136050,Templeton town
2502771480,25,27,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",2502771480,34300,39200,44100,48950,52900,56800,60700,64650,82250,94000,105750,117500,126900,136300,145700,155050,Upton town
2502771620,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502771620,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Uxbridge town
2502773090,25,27,METRO49340N25027,"Western Worcester County, MA HUD Metro FMR Area",2502773090,30100,34400,38700,42950,46400,49850,53300,56700,72150,82450,92750,103100,111350,119550,127800,136050,Warren town
2502773895,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502773895,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Webster town
2502775015,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502775015,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Westborough town
2502775155,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502775155,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,West Boylston town
2502775400,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502775400,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,West Brookfield town
2502777010,25,27,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",2502777010,30100,34400,38700,42950,46400,49850,53300,56700,72150,82450,92750,103100,111350,119550,127800,136050,Westminster town
2502780405,25,27,METRO49340MM2600,"Fitchburg-Leominster, MA HUD Metro FMR Area",2502780405,30100,34400,38700,42950,46400,49850,53300,56700,72150,82450,92750,103100,111350,119550,127800,136050,Winchendon town
2502782000,25,27,METRO49340M49340,"Worcester, MA HUD Metro FMR Area",2502782000,30700,35100,39500,43850,47400,50900,54400,57900,73650,84200,94700,105250,113650,122100,130500,138900,Worcester city
2600199999,26,1,NCNTY26001N26001,"Alcona County, MI",2600199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Alcona County
2600399999,26,3,NCNTY26003N26003,"Alger County, MI",2600399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Alger County
2600599999,26,5,NCNTY26005N26005,"Allegan County, MI",2600599999,20750,23700,26650,29600,32000,34350,36750,39100,49750,56850,63950,71050,76700,82400,88100,93750,Allegan County
2600799999,26,7,NCNTY26007N26007,"Alpena County, MI",2600799999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Alpena County
2600999999,26,9,NCNTY26009N26009,"Antrim County, MI",2600999999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Antrim County
2601199999,26,11,NCNTY26011N26011,"Arenac County, MI",2601199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Arenac County
2601399999,26,13,NCNTY26013N26013,"Baraga County, MI",2601399999,18550,21200,23850,26500,28650,30750,32900,35000,44500,50900,57250,63600,68700,73800,78850,83950,Baraga County
2601599999,26,15,METRO24340N26015,"Barry County, MI HUD Metro FMR Area",2601599999,22450,25650,28850,32050,34650,37200,39750,42350,53850,61550,69250,76900,83050,89250,95400,101550,Barry County
2601799999,26,17,METRO13020M13020,"Bay City, MI MSA",2601799999,20300,23200,26100,29000,31350,33650,36000,38300,48700,55700,62650,69600,75150,80750,86300,91850,Bay County
2601999999,26,19,NCNTY26019N26019,"Benzie County, MI",2601999999,19950,22800,25650,28500,30800,33100,35350,37650,47900,54700,61550,68400,73850,79350,84800,90300,Benzie County
2602199999,26,21,METRO35660M35660,"Niles-Benton Harbor, MI MSA",2602199999,19250,22000,24750,27450,29650,31850,34050,36250,46100,52700,59300,65900,71150,76400,81700,86950,Berrien County
2602399999,26,23,NCNTY26023N26023,"Branch County, MI",2602399999,18600,21250,23900,26550,28700,30800,32950,35050,44600,51000,57350,63700,68800,73900,79000,84100,Branch County
2602599999,26,25,METRO12980M12980,"Battle Creek, MI MSA",2602599999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Calhoun County
2602799999,26,27,METRO43780N26027,"Cass County, MI HUD Metro FMR Area",2602799999,20350,23250,26150,29050,31400,33700,36050,38350,48800,55800,62750,69700,75300,80900,86450,92050,Cass County
2602999999,26,29,NCNTY26029N26029,"Charlevoix County, MI",2602999999,21000,24000,27000,29950,32350,34750,37150,39550,50300,57500,64700,71900,77650,83400,89150,94900,Charlevoix County
2603199999,26,31,NCNTY26031N26031,"Cheboygan County, MI",2603199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Cheboygan County
2603399999,26,33,NCNTY26033N26033,"Chippewa County, MI",2603399999,19800,22600,25450,28250,30550,32800,35050,37300,47450,54250,61000,67800,73200,78650,84050,89500,Chippewa County
2603599999,26,35,NCNTY26035N26035,"Clare County, MI",2603599999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Clare County
2603799999,26,37,METRO29620M29620,"Lansing-East Lansing, MI MSA",2603799999,22500,25700,28900,32100,34700,37250,39850,42400,53950,61650,69350,77050,83200,89350,95550,101700,Clinton County
2603999999,26,39,NCNTY26039N26039,"Crawford County, MI",2603999999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Crawford County
2604199999,26,41,NCNTY26041N26041,"Delta County, MI",2604199999,19200,21950,24700,27400,29600,31800,34000,36200,46050,52600,59200,65750,71000,76300,81550,86800,Delta County
2604399999,26,43,NCNTY26043N26043,"Dickinson County, MI",2604399999,19600,22400,25200,28000,30250,32500,34750,37000,47050,53750,60500,67200,72600,77950,83350,88700,Dickinson County
2604599999,26,45,METRO29620M29620,"Lansing-East Lansing, MI MSA",2604599999,22500,25700,28900,32100,34700,37250,39850,42400,53950,61650,69350,77050,83200,89350,95550,101700,Eaton County
2604799999,26,47,NCNTY26047N26047,"Emmet County, MI",2604799999,22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,Emmet County
2604999999,26,49,METRO22420M22420,"Flint, MI MSA",2604999999,18700,21350,24000,26650,28800,30950,33050,35200,44750,51150,57550,63950,69100,74200,79300,84450,Genesee County
2605199999,26,51,NCNTY26051N26051,"Gladwin County, MI",2605199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Gladwin County
2605399999,26,53,NCNTY26053N26053,"Gogebic County, MI",2605399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Gogebic County
2605599999,26,55,NCNTY26055N26055,"Grand Traverse County, MI",2605599999,20900,23850,26850,29800,32200,34600,37000,39350,50050,57200,64350,71500,77250,82950,88700,94400,Grand Traverse County
2605799999,26,57,NCNTY26057N26057,"Gratiot County, MI",2605799999,18550,21200,23850,26500,28650,30750,32900,35000,44500,50900,57250,63600,68700,73800,78850,83950,Gratiot County
2605999999,26,59,NCNTY26059N26059,"Hillsdale County, MI",2605999999,18650,21300,23950,26600,28750,30900,33000,35150,44700,51050,57450,63850,68950,74050,79150,84250,Hillsdale County
2606199999,26,61,NCNTY26061N26061,"Houghton County, MI",2606199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Houghton County
2606399999,26,63,NCNTY26063N26063,"Huron County, MI",2606399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Huron County
2606599999,26,65,METRO29620M29620,"Lansing-East Lansing, MI MSA",2606599999,22500,25700,28900,32100,34700,37250,39850,42400,53950,61650,69350,77050,83200,89350,95550,101700,Ingham County
2606799999,26,67,METRO24340N26067,"Ionia County, MI HUD Metro FMR Area",2606799999,19800,22600,25450,28250,30550,32800,35050,37300,47450,54250,61000,67800,73200,78650,84050,89500,Ionia County
2606999999,26,69,NCNTY26069N26069,"Iosco County, MI",2606999999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Iosco County
2607199999,26,71,NCNTY26071N26071,"Iron County, MI",2607199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Iron County
2607399999,26,73,NCNTY26073N26073,"Isabella County, MI",2607399999,18700,21350,24000,26650,28800,30950,33050,35200,44750,51150,57550,63950,69100,74200,79300,84450,Isabella County
2607599999,26,75,METRO27100M27100,"Jackson, MI MSA",2607599999,19750,22600,25400,28200,30500,32750,35000,37250,47400,54150,60900,67700,73100,78500,83900,89350,Jackson County
2607799999,26,77,METRO28020M28020,"Kalamazoo-Portage, MI MSA",2607799999,20750,23700,26650,29600,32000,34350,36750,39100,49750,56850,63950,71050,76700,82400,88100,93750,Kalamazoo County
2607999999,26,79,NCNTY26079N26079,"Kalkaska County, MI",2607999999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Kalkaska County
2608199999,26,81,METRO24340M24340,"Grand Rapids-Wyoming, MI HUD Metro FMR Area",2608199999,21900,25000,28150,31250,33750,36250,38750,41250,52500,60000,67500,75000,81000,87000,93000,99000,Kent County
2608399999,26,83,NCNTY26083N26083,"Keweenaw County, MI",2608399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Keweenaw County
2608599999,26,85,NCNTY26085N26085,"Lake County, MI",2608599999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Lake County
2608799999,26,87,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2608799999,22650,25850,29100,32300,34900,37500,40100,42650,54250,62000,69750,77500,83700,89900,96100,102350,Lapeer County
2608999999,26,89,NCNTY26089N26089,"Leelanau County, MI",2608999999,23650,27000,30400,33750,36450,39150,41850,44550,56700,64800,72900,81000,87500,93950,100450,106900,Leelanau County
2609199999,26,91,NCNTY26091N26091,"Lenawee County, MI",2609199999,21250,24250,27300,30300,32750,35150,37600,40000,50900,58200,65450,72700,78550,84350,90150,96000,Lenawee County
2609399999,26,93,METRO19820MM0440,"Livingston County, MI HUD Metro FMR Area",2609399999,27800,31750,35700,39650,42850,46000,49200,52350,66600,76150,85650,95150,102750,110400,118000,125600,Livingston County
2609599999,26,95,NCNTY26095N26095,"Luce County, MI",2609599999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Luce County
2609799999,26,97,NCNTY26097N26097,"Mackinac County, MI",2609799999,18550,21200,23850,26500,28650,30750,32900,35000,44500,50900,57250,63600,68700,73800,78850,83950,Mackinac County
2609999999,26,99,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2609999999,22650,25850,29100,32300,34900,37500,40100,42650,54250,62000,69750,77500,83700,89900,96100,102350,Macomb County
2610199999,26,101,NCNTY26101N26101,"Manistee County, MI",2610199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Manistee County
2610399999,26,103,NCNTY26103N26103,"Marquette County, MI",2610399999,21900,25000,28150,31250,33750,36250,38750,41250,52500,60000,67500,75000,81000,87000,93000,99000,Marquette County
2610599999,26,105,NCNTY26105N26105,"Mason County, MI",2610599999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Mason County
2610799999,26,107,NCNTY26107N26107,"Mecosta County, MI",2610799999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Mecosta County
2610999999,26,109,NCNTY26109N26109,"Menominee County, MI",2610999999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Menominee County
2611199999,26,111,NCNTY26111N26111,"Midland County, MI",2611199999,23150,26450,29750,33050,35700,38350,41000,43650,55500,63450,71400,79300,85650,92000,98350,104700,Midland County
2611399999,26,113,NCNTY26113N26113,"Missaukee County, MI",2611399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Missaukee County
2611599999,26,115,METRO33780M33780,"Monroe, MI MSA",2611599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Monroe County
2611799999,26,117,NCNTY26117N26117,"Montcalm County, MI",2611799999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Montcalm County
2611999999,26,119,NCNTY26119N26119,"Montmorency County, MI",2611999999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Montmorency County
2612199999,26,121,METRO34740M34740,"Muskegon-Norton Shores, MI MSA",2612199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Muskegon County
2612399999,26,123,METRO24340N26123,"Newaygo County, MI HUD Metro FMR Area",2612399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Newaygo County
2612599999,26,125,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2612599999,22650,25850,29100,32300,34900,37500,40100,42650,54250,62000,69750,77500,83700,89900,96100,102350,Oakland County
2612799999,26,127,NCNTY26127N26127,"Oceana County, MI",2612799999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Oceana County
2612999999,26,129,NCNTY26129N26129,"Ogemaw County, MI",2612999999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Ogemaw County
2613199999,26,131,NCNTY26131N26131,"Ontonagon County, MI",2613199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Ontonagon County
2613399999,26,133,NCNTY26133N26133,"Osceola County, MI",2613399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Osceola County
2613599999,26,135,NCNTY26135N26135,"Oscoda County, MI",2613599999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Oscoda County
2613799999,26,137,NCNTY26137N26137,"Otsego County, MI",2613799999,19750,22600,25400,28200,30500,32750,35000,37250,47400,54150,60900,67700,73100,78500,83900,89350,Otsego County
2613999999,26,139,METRO26100M26100,"Holland-Grand Haven, MI MSA",2613999999,23950,27350,30750,34150,36900,39650,42350,45100,57350,65550,73750,81950,88500,95050,101650,108200,Ottawa County
2614199999,26,141,NCNTY26141N26141,"Presque Isle County, MI",2614199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Presque Isle County
2614399999,26,143,NCNTY26143N26143,"Roscommon County, MI",2614399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Roscommon County
2614599999,26,145,METRO40980M40980,"Saginaw-Saginaw Township North, MI MSA",2614599999,18800,21450,24150,26800,28950,31100,33250,35400,45000,51450,57900,64300,69450,74600,79750,84900,Saginaw County
2614799999,26,147,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2614799999,22650,25850,29100,32300,34900,37500,40100,42650,54250,62000,69750,77500,83700,89900,96100,102350,St. Clair County
2614999999,26,149,NCNTY26149N26149,"St. Joseph County, MI",2614999999,19250,22000,24750,27500,29700,31900,34100,36300,46200,52800,59400,66000,71300,76550,81850,87100,St. Joseph County
2615199999,26,151,NCNTY26151N26151,"Sanilac County, MI",2615199999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Sanilac County
2615399999,26,153,NCNTY26153N26153,"Schoolcraft County, MI",2615399999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Schoolcraft County
2615599999,26,155,NCNTY26155N26155,"Shiawassee County, MI",2615599999,20300,23200,26100,29000,31350,33650,36000,38300,48700,55700,62650,69600,75150,80750,86300,91850,Shiawassee County
2615799999,26,157,NCNTY26157N26157,"Tuscola County, MI",2615799999,18800,21500,24200,26850,29000,31150,33300,35450,45100,51550,58000,64450,69600,74750,79900,85050,Tuscola County
2615999999,26,159,METRO28020M28020,"Kalamazoo-Portage, MI MSA",2615999999,20750,23700,26650,29600,32000,34350,36750,39100,49750,56850,63950,71050,76700,82400,88100,93750,Van Buren County
2616199999,26,161,METRO11460M11460,"Ann Arbor, MI MSA",2616199999,30600,35000,39350,43700,47200,50700,54200,57700,73400,83900,94400,104900,113250,121650,130050,138450,Washtenaw County
2616399999,26,163,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2616399999,22650,25850,29100,32300,34900,37500,40100,42650,54250,62000,69750,77500,83700,89900,96100,102350,Wayne County
2616599999,26,165,NCNTY26165N26165,"Wexford County, MI",2616599999,18500,21150,23800,26400,28550,30650,32750,34850,44350,50700,57000,63350,68450,73500,78550,83650,Wexford County
2700199999,27,1,NCNTY27001N27001,"Aitkin County, MN",2700199999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Aitkin County
2700399999,27,3,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2700399999,29050,33200,37350,41450,44800,48100,51400,54750,69650,79600,89550,99500,107450,115400,123350,131300,Anoka County
2700599999,27,5,NCNTY27005N27005,"Becker County, MN",2700599999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Becker County
2700799999,27,7,NCNTY27007N27007,"Beltrami County, MN",2700799999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Beltrami County
2700999999,27,9,METRO41060M41060,"St. Cloud, MN MSA",2700999999,24200,27650,31100,34550,37350,40100,42850,45650,58050,66350,74650,82900,89550,96200,102800,109450,Benton County
2701199999,27,11,NCNTY27011N27011,"Big Stone County, MN",2701199999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Big Stone County
2701399999,27,13,METRO31860M31860,"Mankato-North Mankato, MN MSA",2701399999,23450,26800,30150,33500,36200,38900,41550,44250,56300,64300,72350,80400,86850,93250,99700,106150,Blue Earth County
2701599999,27,15,NCNTY27015N27015,"Brown County, MN",2701599999,22650,25900,29150,32350,34950,37550,40150,42750,54350,62100,69900,77650,83850,90050,96250,102500,Brown County
2701799999,27,17,METRO20260M20260,"Duluth, MN-WI MSA",2701799999,22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,Carlton County
2701999999,27,19,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2701999999,29050,33200,37350,41450,44800,48100,51400,54750,69650,79600,89550,99500,107450,115400,123350,131300,Carver County
2702199999,27,21,NCNTY27021N27021,"Cass County, MN",2702199999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Cass County
2702399999,27,23,NCNTY27023N27023,"Chippewa County, MN",2702399999,21650,24750,27850,30900,33400,35850,38350,40800,51900,59350,66750,74150,80100,86050,91950,97900,Chippewa County
2702599999,27,25,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2702599999,29050,33200,37350,41450,44800,48100,51400,54750,69650,79600,89550,99500,107450,115400,123350,131300,Chisago County
2702799999,27,27,METRO22020M22020,"Fargo, ND-MN MSA",2702799999,25250,28850,32450,36050,38950,41850,44750,47600,60550,69200,77850,86500,93450,100350,107300,114200,Clay County
2702999999,27,29,NCNTY27029N27029,"Clearwater County, MN",2702999999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Clearwater County
2703199999,27,31,NCNTY27031N27031,"Cook County, MN",2703199999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Cook County
2703399999,27,33,NCNTY27033N27033,"Cottonwood County, MN",2703399999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Cottonwood County
2703599999,27,35,NCNTY27035N27035,"Crow Wing County, MN",2703599999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Crow Wing County
2703799999,27,37,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2703799999,29050,33200,37350,41450,44800,48100,51400,54750,69650,79600,89550,99500,107450,115400,123350,131300,Dakota County
2703999999,27,39,METRO40340M40340,"Rochester, MN HUD Metro FMR Area",2703999999,29600,33800,38050,42250,45650,49050,52400,55800,71000,81100,91250,101400,109500,117600,125750,133850,Dodge County
2704199999,27,41,NCNTY27041N27041,"Douglas County, MN",2704199999,22850,26100,29350,32600,35250,37850,40450,43050,54750,62600,70400,78250,84500,90750,97000,103300,Douglas County
2704399999,27,43,NCNTY27043N27043,"Faribault County, MN",2704399999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Faribault County
2704599999,27,45,NCNTY27045N27045,"Fillmore County, MN",2704599999,22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,Fillmore County
2704799999,27,47,NCNTY27047N27047,"Freeborn County, MN",2704799999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Freeborn County
2704999999,27,49,NCNTY27049N27049,"Goodhue County, MN",2704999999,25450,29050,32700,36300,39250,42150,45050,47950,61000,69700,78400,87100,94100,101050,108050,115000,Goodhue County
2705199999,27,51,NCNTY27051N27051,"Grant County, MN",2705199999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Grant County
2705399999,27,53,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2705399999,29050,33200,37350,41450,44800,48100,51400,54750,69650,79600,89550,99500,107450,115400,123350,131300,Hennepin County
2705599999,27,55,METRO29100M29100,"La Crosse, WI-MN MSA",2705599999,23250,26550,29850,33150,35850,38500,41150,43800,55700,63650,71600,79550,85900,92300,98650,105000,Houston County
2705799999,27,57,NCNTY27057N27057,"Hubbard County, MN",2705799999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Hubbard County
2705999999,27,59,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2705999999,29050,33200,37350,41450,44800,48100,51400,54750,69650,79600,89550,99500,107450,115400,123350,131300,Isanti County
2706199999,27,61,NCNTY27061N27061,"Itasca County, MN",2706199999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Itasca County
2706399999,27,63,NCNTY27063N27063,"Jackson County, MN",2706399999,21500,24600,27650,30700,33200,35650,38100,40550,51600,58950,66300,73700,79550,85450,91350,97250,Jackson County
2706599999,27,65,NCNTY27065N27065,"Kanabec County, MN",2706599999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Kanabec County
2706799999,27,67,NCNTY27067N27067,"Kandiyohi County, MN",2706799999,22300,25500,28700,31850,34400,36950,39500,42050,53500,61150,68800,76450,82550,88650,94800,100900,Kandiyohi County
2706999999,27,69,NCNTY27069N27069,"Kittson County, MN",2706999999,23700,27100,30500,33850,36600,39300,42000,44700,56850,65000,73100,81250,87750,94250,100750,107250,Kittson County
2707199999,27,71,NCNTY27071N27071,"Koochiching County, MN",2707199999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Koochiching County
2707399999,27,73,NCNTY27073N27073,"Lac qui Parle County, MN",2707399999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Lac qui Parle County
2707599999,27,75,NCNTY27075N27075,"Lake County, MN",2707599999,21550,24600,27700,30750,33250,35700,38150,40600,51650,59050,66400,73800,79700,85600,91500,97400,Lake County
2707799999,27,77,NCNTY27077N27077,"Lake of the Woods County, MN",2707799999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Lake of the Woods County
2707999999,27,79,NCNTY27079N27079,"Le Sueur County, MN",2707999999,25150,28750,32350,35900,38800,41650,44550,47400,60300,68950,77550,86150,93050,99950,106850,113750,Le Sueur County
2708199999,27,81,NCNTY27081N27081,"Lincoln County, MN",2708199999,22250,25400,28600,31750,34300,36850,39400,41950,53350,60950,68600,76200,82300,88400,94500,100600,Lincoln County
2708399999,27,83,NCNTY27083N27083,"Lyon County, MN",2708399999,24350,27800,31300,34750,37550,40350,43100,45900,58400,66700,75050,83400,90050,96750,103400,110100,Lyon County
2708599999,27,85,NCNTY27085N27085,"McLeod County, MN",2708599999,25600,29250,32900,36550,39500,42400,45350,48250,61400,70200,78950,87700,94750,101750,108750,115800,McLeod County
2708799999,27,87,NCNTY27087N27087,"Mahnomen County, MN",2708799999,21250,24300,27350,30350,32800,35250,37650,40100,51000,58250,65550,72850,78650,84500,90300,96150,Mahnomen County
